scheme_code,fund_name,fund_type,nav,nav_change_pct
122661,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan C - Direct Plan - Cumulative,Other,14.0558,0.0
122664,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan C - Direct Plan - Dividend,Other,12.1789,0.0
122663,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan C - Dividend,Other,11.9043,0.0
122853,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan E - Cumulative,Other,13.868,0.0
122850,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan E - Direct Plan - Cumulative,Other,14.3494,0.0
122852,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan E - Direct Plan - Dividend,Other,12.5218,0.0
122851,ICICI Prudential Multiple Yield Fund - Series 4 - 1100 Days - Plan E -Dividend,Other,12.2607,0.0
122532,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan A - Direct Plan - Cumulative,Other,17.3967,0.0
122533,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan A - Direct Plan - Dividend,Other,14.5419,0.0
122534,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan A - Dividend,Other,14.062,0.0
122535,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan A -Cumulative,Other,16.5747,0.0
122658,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan B - Cumulative,Other,16.5577,0.0
122659,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan B - Direct Plan - Cumulative,Other,17.5395,0.0
122657,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan B - Direct Plan - Dividend,Other,14.6872,0.0
122660,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan B -Dividend,Other,14.0745,0.0
122755,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan D - Cumulative,Other,16.4553,0.0
122754,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan D - Direct Plan - Cumulative,Other,17.2792,0.0
122753,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan D - Direct Plan - Dividend,Other,14.3576,0.0
122756,ICICI Prudential Multiple Yield Fund - Series 4 - 1825 Days - Plan D -Dividend,Other,13.883,0.0
124138,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan A - Cumulative,Other,14.1024,0.0
124140,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan A - Direct Plan - Cumulative,Other,14.7044,0.0
124141,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan A - Direct Plan - Dividend,Other,12.8852,0.0
124139,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan A - Dividend,Other,12.5433,0.0
125263,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan B - Direct Plan - Cumulative,Other,13.7804,0.0
125260,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan B - Direct Plan - Dividend,Other,12.5216,0.0
125262,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan B - Dividend,Other,12.1846,0.0
125261,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan B -Cumulative,Other,13.2516,0.0
126114,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan D - Direct Plan - Cumulative,Other,14.0847,0.0
126115,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan D - Direct Plan - Dividend,Other,12.826,0.0
126116,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan D -Cumulative,Other,13.4961,0.0
126113,ICICI Prudential Multiple Yield Fund - Series 5 - 1100 Days - Plan D -Dividend,Other,12.4104,0.0
126086,ICICI Prudential Multiple Yield Fund - Series 5 - 1825 Days - Plan C - Cumulative,Other,15.541,0.0
126088,ICICI Prudential Multiple Yield Fund - Series 5 - 1825 Days - Plan C - Direct Plan - Cumulative,Other,16.5513,0.0
126087,ICICI Prudential Multiple Yield Fund - Series 5 - 1825 Days - Plan C - Dividend,Other,13.8636,0.0
127129,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan A - Direct Plan - Cumulative,Other,13.9143,0.0
127131,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan A -Cumulative,Other,13.356,0.0
127132,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan A -Dividend,Other,12.3592,0.0
129068,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Cumulative,Other,13.5358,0.0
129067,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E - Direct Plan - Dividend,Other,12.6864,0.0
129066,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Cumulative,Other,12.9746,0.0
129069,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days - Plan E -Dividend,Other,12.2433,0.0
128207,ICICI Prudential Multiple Yield Fund - Series 6 - 1125 Days - Plan B - Cumulative,Other,13.1596,0.0
128205,ICICI Prudential Multiple Yield Fund - Series 6 - 1125 Days - Plan B - Direct Plan - Cumulative,Other,13.7037,0.0
128206,ICICI Prudential Multiple Yield Fund - Series 6 - 1125 Days - Plan B - Direct Plan - Dividend,Other,12.7917,0.0
128208,ICICI Prudential Multiple Yield Fund - Series 6 - 1125 Days - Plan B - Dividend,Other,12.3721,0.0
128492,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Cumulative,Other,15.206,0.0
128494,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Direct Plan - Cumulative,Other,16.2612,0.0
128495,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C - Direct Plan - Dividend,Other,14.8062,0.0
128493,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days - Plan C -Dividend,Other,13.9493,0.0
129232,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Cumulative Option,Other,14.9292,0.0
129231,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Direct Plan Cumulative Option,Other,15.8208,0.0
129230,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Direct Plan- Dividend Option,Other,14.7375,0.0
129233,ICICI Prudential Multiple Yield Fund - Series 6 - 1825 Days Plan D Dividend Option,Other,13.9943,0.0
131352,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan F Cumulative Option,Other,12.2797,0.0
131353,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan F Direct Plan Cumulative Option,Other,12.7499,0.0
131350,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan F Direct Plan Dividend Option,Other,12.7499,0.0
131351,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan F Dividend Option,Other,12.2797,0.0
131262,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D  Dividend Option,Other,12.719,0.0
131264,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Cumulative Option,Other,12.719,0.0
131263,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Direct Plan Cumulative Option,Other,13.2675,0.0
131261,ICICI Prudential Multiple Yield Fund - Series 7 - 1338 Days Plan D Direct Plan Dividend Option,Other,13.2675,0.0
130440,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan B Cumulative Option,Other,14.3276,0.0
130438,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan B Direct Plan Cumulative Option,Other,15.1065,0.0
130439,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan B Direct Plan Dividend Option,Other,15.1065,0.0
130441,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan B Dividend Option,Other,14.3276,0.0
130990,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan C Cumulative Option,Other,13.9758,0.0
130991,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan C Direct Plan Cumulative Option,Other,14.7231,0.0
130989,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan C Direct Plan Dividend Option,Other,14.7231,0.0
130992,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan C Dividend Option,Other,13.9758,0.0
131314,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Cumulative Option,Other,13.8672,0.0
131316,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Direct Plan Cumulative Option,Other,14.618,0.0
131313,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Direct Plan Dividend Option,Other,14.618,0.0
131315,ICICI Prudential Multiple Yield Fund - Series 7 - 1825 Days Plan E Dividend Option,Other,13.8672,0.0
133172,ICICI Prudential Multiple Yield Fund - Series 8 -1101 Days Plan E Cumulative Option,Other,12.0937,0.0
133174,ICICI Prudential Multiple Yield Fund - Series 8 -1101 Days Plan E Direct Plan Cumulative Option,Other,12.6249,0.0
133173,ICICI Prudential Multiple Yield Fund - Series 8 -1101 Days Plan E Dividend Option,Other,12.0937,0.0
132954,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan C Cumulative Option,Other,12.0248,0.0
132951,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan C Direct Plan Cumulative Option,Other,12.57,0.0
132953,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan C Direct Plan Dividend Option,Other,12.57,0.0
132952,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan C Dividend Option,Other,12.0248,0.0
133578,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan F Cumulative Option,Other,11.7925,0.0
133577,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan F Direct Plan Cumulative Option,Other,12.3399,0.0
133580,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan F Direct Plan Dividend Option,Other,12.3399,0.0
133579,ICICI Prudential Multiple Yield Fund - Series 8 - 1103 Days Plan F Dividend Option,Other,11.7925,0.0
133112,ICICI Prudential Multiple Yield Fund - Series 8 -1822 Days Plan D Cumulative Option,Other,13.5995,0.0
133110,ICICI Prudential Multiple Yield Fund - Series 8 -1822 Days Plan D Direct Plan Cumulative Option,Other,14.3826,0.0
133111,ICICI Prudential Multiple Yield Fund - Series 8 -1822 Days Plan D Direct Plan Dividend Option,Other,14.3826,0.0
133113,ICICI Prudential Multiple Yield Fund - Series 8 -1822 Days Plan D Dividend Option,Other,13.5995,0.0
131574,ICICI Prudential Multiple Yield Fund - Series 8 - 1824 Days Plan A Cumulative Option,Other,13.476,0.0
131577,ICICI Prudential Multiple Yield Fund - Series 8 - 1824 Days Plan A Direct Plan Cumulative Option,Other,14.2589,0.0
131576,ICICI Prudential Multiple Yield Fund - Series 8 - 1824 Days Plan A Direct Plan Dividend Option,Other,14.2589,0.0
131575,ICICI Prudential Multiple Yield Fund - Series 8 - 1824 Days Plan A Dividend Option,Other,13.476,0.0
134262,ICICI Prudential Multiple Yield Fund - Series 9 - 1140 Days Plan A Cumulative Option,Other,11.2828,0.0
134259,ICICI Prudential Multiple Yield Fund - Series 9 - 1140 Days Plan A Direct Plan Cumulative Option,Other,11.7593,0.0
134260,ICICI Prudential Multiple Yield Fund - Series 9 - 1140 Days Plan A Direct Plan Dividend Option,Other,11.7593,0.0
134261,ICICI Prudential Multiple Yield Fund - Series 9 - 1140 Days Plan A Dividend Option,Other,11.2828,0.0
129742,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days Plan F Cumulative Option,Other,12.8982,0.0
129741,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days Plan F Direct Plan Cumulative Option,Other,13.4508,0.0
129744,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days Plan F Direct Plan- Dividend Option,Other,12.6492,0.0
129743,ICICI Prudential Multiple Yield Fund - Series 6 - 1100 Days Plan F Dividend Option,Other,12.1949,0.0
130148,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan A Cumulative Option,Other,12.4342,0.0
130146,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan A Direct Plan Cumulative Option,Other,12.9747,0.0
130145,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan A Direct Plan Dividend Option,Other,12.6366,0.0
130147,ICICI Prudential Multiple Yield Fund - Series 7 - 1100 Days Plan A Dividend Option,Other,12.168,0.0
130565,IL&FS Infrastructure Debt Fund Series 1A - Dividend payout option,Debt,1680494.0463,0.0
129287,IL&FS Infrastructure Debt Fund Series 1A - Growth,Debt,1680494.0463,0.0
129288,IL&FS Infrastructure Debt Fund Series 1C - Growth,Debt,2185944.3803,0.0
130567,IL&FS Infrastructure Debt Fund Series 1C- Dividend Payout Option,Debt,2185944.3903,0.0
148397,IL&FS Infrastructure Debt Fund Series 2A - Growth - Direct,Debt,1871635.6665,0.0
148398,IL&FS Infrastructure Debt Fund Series 2B - Growth - Direct,Debt,2413698.2741,0.0
148399,IL&FS Infrastructure Debt Fund Series 2C - Growth - Direct,Debt,2381909.3197,0.0
142700,IL&FS Infrastructure Debt Fund Series 3A - Dividend payout option - Direct,Debt,1213044.969,0.0
142701,IL&FS Infrastructure Debt Fund Series 3A - Growth - Direct,Debt,1213045.0145,0.0
142702,IL&FS Infrastructure Debt Fund Series 3A - Growth - Regular,Debt,1211636.7662,0.0
130566,IL&FS Infrastructure Debt Fund Series 1B - Dividend Payout,Debt,1456756.8966,0.0
129286,IL&FS Infrastructure Debt Fund Series 1B - Growth,Debt,1456756.8971,0.0
135331,Kotak Capital Protection Oriented Scheme - Series 1 - Direct Dividend,Other,10.000002,0.0
135328,Kotak Capital Protection Oriented Scheme - Series 1 - Direct Growth,Other,12.14146666,0.0
135329,Kotak Capital Protection Oriented Scheme - Series 1 - Regular Dividend,Other,10.00001671,0.0
135330,Kotak Capital Protection Oriented Scheme - Series 1 - Regular Growth,Other,11.9437053,0.0
135748,Kotak Capital Protection Oriented Scheme - Series 2 - Direct Dividend,Other,10.000014,0.0
135746,Kotak Capital Protection Oriented Scheme - Series 2 - Direct Growth,Other,12.24230938,0.0
135745,Kotak Capital Protection Oriented Scheme - Series 2 - Dividend,Other,10.00000026,0.0
135747,Kotak Capital Protection Oriented Scheme - Series 2 - Growth,Other,12.04826466,0.0
136284,Kotak Capital Protection Oriented Scheme Series 3 - Direct Growth,Other,12.01316151,0.0
136287,Kotak Capital Protection Oriented Scheme Series 3 Regular Dividend Payout,Other,10.00000414,0.0
136286,Kotak Capital Protection Oriented Scheme Series 3 Regular Growth,Other,11.79653915,0.0
139361,Kotak Capital Protection Oriented Scheme - Series 4 - Direct Dividend,Other,10.000003,0.0
139362,Kotak Capital Protection Oriented Scheme - Series 4 - Direct Growth,Other,11.91227152,0.0
139359,Kotak Capital Protection Oriented Scheme - Series 4 - Regular Dividend,Other,10.00000281,0.0
139360,Kotak Capital Protection Oriented Scheme - Series 4 - Regular Growth,Other,11.72408936,0.0
152451,Kotak Fixed Maturity Plan Series 328 - 90 Days - Direct Plan - Growth Option,Other,10.19907795,0.0
152452,Kotak Fixed Maturity Plan Series 328 - 90 Days - Direct Plan - IDCW Option,Other,10.19902391,0.0
152453,Kotak Fixed Maturity Plan Series 328 - 90 Days - Regular Plan - Growth Option,Other,10.19518202,0.0
152454,Kotak Fixed Maturity Plan Series 328 - 90 Days - Regular` Plan - IDCW Option,Other,10.19518122,0.0
152545,Kotak Fixed Maturity Plan Series 329 - 90 Days - Direct Plan - Growth Option,Other,10.18968203,0.0
152542,Kotak Fixed Maturity Plan Series 329 - 90 Days - Direct Plan - IDCW Option,Other,10.18959361,0.0
152543,Kotak Fixed Maturity Plan Series 329 - 90 Days - Regular Plan - Growth Option,Other,10.18584049,0.0
152544,Kotak Fixed Maturity Plan Series 329 - 90 Days - Regular Plan - IDCW Option,Other,10.18583696,0.0
123106,Kotak FMP Series 105 Direct Dividend,Other,12.75752,0.0
123108,Kotak FMP Series 105 Direct Growth,Other,14.0608253,0.0
123109,Kotak FMP Series 105 Dividend,Other,10.00005272,0.0
123107,Kotak FMP Series 105 Growth,Other,14.01012529,0.0
123188,Kotak FMP Series 106 Direct Dividend,Other,10.00000021,0.0
123189,Kotak FMP Series 106 Direct Growth,Other,14.0569223,0.0
123191,Kotak FMP Series 106 Dividend,Other,10.0000024,0.0
123190,Kotak FMP Series 106 Growth,Other,14.01230223,0.0
123195,Kotak FMP Series 107 Direct Dividend,Other,11.895659,0.0
123193,Kotak FMP Series 107 Direct Growth,Other,13.86302882,0.0
123192,Kotak FMP Series 107 Dividend,Other,12.603974,0.0
123194,Kotak FMP Series 107 Growth,Other,13.826,0.0
123326,Kotak FMP Series 108 Direct Growth,Other,15.2861,0.0
123327,Kotak FMP Series 108 Dividend,Other,15.1436,0.0
123328,Kotak FMP Series 108 Growth,Other,15.1436,0.0
123793,Kotak FMP Series 113 (1094 Days)  - Direct Dividend,Other,14.12405644,0.0
123792,Kotak FMP Series 113 (1094 Days) - Direct Growth,Other,14.1240669,0.0
123791,Kotak FMP Series 113 (1094 Days) - Dividend,Other,13.12598706,0.0
123790,Kotak FMP Series 113 (1094 Days) - Growth,Other,13.92897592,0.0
123971,Kotak FMP Series 115 (370 Days) - Direct Dividend,Other,13.9816854,0.0
123973,Kotak FMP Series 115 (370 Days) - Direct Growth,Other,13.98165446,0.0
123972,Kotak FMP Series 115 (370 Days) - Dividend,Other,11.05176745,0.0
123970,Kotak FMP Series 115 (370 Days) - Growth,Other,13.90687362,0.0
124034,Kotak FMP Series 116 (370 Days) - Direct Dividend,Other,11.0919,0.0
124036,Kotak FMP Series 116 (370 Days) - Direct Growth,Other,14.0495,0.0
124035,Kotak FMP Series 116 (370 Days) - Growth,Other,14.01739046,0.0
124037,Kotak FMP Series 116 (370 Days)- Dividend,Other,11.08650939,0.0
126052,Kotak FMP Series 131 (1061 Days) - Direct Growth,Other,13.40397152,0.0
126054,Kotak FMP Series 131 (1061 Days) - Dividend,Other,13.30711876,0.0
126053,Kotak FMP Series 131 (1061 Days) - Growth,Other,13.63516786,0.0
126283,Kotak FMP Series 132 (546 Days) - Direct Dividend,Other,11.436448,0.0
126281,Kotak FMP Series 132 (546 Days) - Direct Growth,Other,13.1022,0.0
126282,Kotak FMP Series 132 (546 Days) - Dividend,Other,12.98211685,0.0
126280,Kotak FMP Series 132 (546 Days) - Growth,Other,12.98210634,0.0
126666,Kotak FMP Series 133 (524 Days) - Direct Growth,Other,13.0411,0.0
126665,Kotak FMP Series 133 (524 Days) - Growth,Other,12.94254112,0.0
126874,Kotak FMP Series 135 (455 Days) - Direct Growth,Other,13.02230964,0.0
126873,Kotak FMP Series 135 (455 Days) - Growth,Other,12.94497933,0.0
127127,Kotak FMP Series 136 (376 Days) - Direct Growth,Other,13.1268279,0.0
127128,Kotak FMP Series 136 (376 Days) - Dividend,Other,10.98559022,0.0
127126,Kotak FMP Series 136 (376 Days) - Growth,Other,13.07416784,0.0
127256,Kotak FMP Series 137 (371 Days) -  Direct Growth,Other,12.91911207,0.0
127257,Kotak FMP Series 137 (371 Days) -  Dividend,Other,10.9876902,0.0
127258,Kotak FMP Series 137 (371 Days) - Direct Dividend,Other,11.00823,0.0
127255,Kotak FMP Series 137 (371 Days) - Growth,Other,12.89282548,0.0
127390,Kotak FMP Series 140 (1095 Days) - Direct Dividend,Other,13.25938744,0.0
127388,Kotak FMP Series 140 (1095 Days) - Direct Growth,Other,13.46592974,0.0
127389,Kotak FMP Series 140 (1095 Days) - Dividend,Other,13.04108916,0.0
127387,Kotak FMP Series 140 (1095 Days) - Growth,Other,13.24117348,0.0
127403,Kotak FMP Series 141 (454 Days) - Direct Dividend,Other,11.22644472,0.0
127401,Kotak FMP Series 141 (454 Days) - Direct Growth,Other,13.10564654,0.0
127402,Kotak FMP Series 141 (454 Days) - Dividend,Other,12.745592,0.0
127400,Kotak FMP Series 141 (454 Days) - Growth,Other,12.94329655,0.0
127651,Kotak FMP Series 142 (420 Days) - Direct Growth,Other,12.93659605,0.0
127652,Kotak FMP Series 142 (420 Days) - Dividend,Other,11.0881154,0.0
127650,Kotak FMP Series 142 (420 Days) - Growth,Other,12.85510725,0.0
